datetime,close,macd_1d,macd_signal_1d,rsi_1d,stoch_1d,stoch_signal_1d,atr_1d,macd_2d,macd_signal_2d,rsi_2d,stoch_2d,stoch_signal_2d,atr_2d,macd_3d,macd_signal_3d,rsi_3d,stoch_3d,stoch_signal_3d,atr_3d,macd_1d_final,macd_2d_final,macd_3d_final,stoch_1d_final,stoch_2d_final,stoch_3d_final,target
2021-01-17,12745.5,82.85,117.32,49.11,40.22,49.95,168.95,240.36,264.55,54.71,48.61,68.57,179.19,357.73,357.63,55.89,63.56,84.3,190.76,0.1,0.1,0.7,0.4,0.4,0.1,1
2021-01-18,12831.25,74.73,108.8,52.79,53.77,45.44,164.57,233.08,261.24,56.29,58.09,65.3,176.64,352.78,357.28,56.84,71.82,81.37,188.78,0.1,0.1,0.1,0.7,0.1,0.1,1
2021-01-19,13049.75,84.95,104.03,60.6,88.31,60.77,168.69,235.17,258.49,59.99,88.84,67.62,178.26,354.01,357.05,59.15,92.87,80.58,189.58,0.1,0.1,0.1,0.7,0.7,0.7,0
2021-01-20,13314.5,113.11,105.85,67.6,98.62,80.23,178.64,247.5,257.34,63.83,98.67,70.23,182.9,362.26,357.42,61.7,98.96,80.82,192.4,0.7,0.1,0.7,0.7,0.7,0.7,0
2021-01-21,13383.0,139.34,112.55,69.13,95.73,94.22,175.88,260.56,257.67,64.74,95.87,73.41,181.37,371.35,358.41,62.32,96.7,82.16,191.15,0.7,0.7,0.7,0.7,0.7,0.7,0
2021-01-22,13355.0,156.08,121.25,67.72,91.16,95.17,170.14,270.15,258.99,64.06,92.96,80.51,178.3,378.41,359.84,61.9,94.38,83.45,188.87,0.7,0.7,0.7,0.1,0.7,0.7,0
2021-01-24,13397.75,170.82,131.17,68.77,96.41,94.44,161.72,279.64,261.16,64.65,97.4,88.64,173.8,385.64,361.68,62.3,97.92,84.59,185.62,0.7,0.7,0.7,0.7,0.7,0.7,0
2021-01-25,13461.5,185.51,142.03,70.31,88.9,92.16,176.21,289.88,264.18,65.53,91.36,94.18,180.61,393.6,363.96,62.89,93.13,86.02,189.88,0.7,0.7,0.7,0.1,0.1,0.7,1
2021-01-26,13559.25,202.7,154.17,72.55,95.47,93.59,179.21,302.21,268.19,66.83,96.43,95.45,181.95,403.22,366.77,63.79,97.14,89.61,190.56,0.7,0.7,0.7,0.7,0.7,0.7,0
2021-01-27,12978.0,167.49,156.83,48.92,28.81,71.06,215.5,287.65,270.24,54.18,43.96,86.33,200.0,394.83,368.77,55.62,55.04,88.66,202.38,0.7,0.7,0.7,0.4,0.4,0.1,1
2021-01-28,13134.75,150.5,155.57,53.33,46.79,57.02,234.89,280.51,271.32,56.48,58.11,80.04,210.25,391.05,370.36,57.13,66.4,88.06,209.16,0.1,0.7,0.7,0.4,0.1,0.1,1
2021-01-29,12876.5,114.88,147.43,46.24,17.17,30.93,241.97,262.43,270.38,52.01,34.8,70.35,214.67,379.62,371.02,54.02,47.69,83.04,212.13,0.1,0.1,0.7,0.4,0.4,0.4,1
2021-01-31,12793.0,78.99,133.74,44.2,7.62,23.86,235.4,242.1,267.4,50.67,27.26,58.66,212.36,366.16,370.68,53.06,40.96,76.6,210.65,0.1,0.1,0.1,0.4,0.4,0.4,1
2021-02-01,13261.0,87.31,124.46,55.96,61.28,28.69,253.68,243.15,264.85,57.11,69.51,55.01,222.32,366.69,370.39,57.4,72.11,73.86,217.33,0.1,0.1,0.1,0.7,0.7,0.1,1
2021-02-02,13487.25,110.89,121.74,60.31,87.22,52.04,255.34,252.91,263.59,59.75,89.93,53.93,224.27,373.19,370.59,59.26,90.79,73.46,218.75,0.1,0.1,0.7,0.7,0.7,0.7,1
2021-02-03,13442.5,124.52,122.3,59.07,82.09,76.86,251.09,258.9,263.1,59.0,85.89,60.92,223.25,377.38,371.08,58.74,86.68,72.22,218.21,0.7,0.1,0.7,0.7,0.7,0.7,1
2021-02-04,13552.5,142.56,126.35,61.19,94.7,88.0,249.04,268.06,263.62,60.26,95.82,67.2,223.23,383.89,371.99,59.64,95.94,72.53,218.31,0.7,0.7,0.7,0.7,0.7,0.7,1
2021-02-05,13604.0,159.17,132.91,62.18,96.32,91.04,239.74,277.55,265.09,60.85,97.08,77.58,219.5,390.84,373.34,60.05,97.15,72.53,215.94,0.7,0.7,0.7,0.7,0.7,0.7,1
2021-02-07,13637.5,173.05,140.94,62.84,99.24,96.75,225.51,286.52,267.34,61.23,99.39,89.61,213.1,397.68,375.08,60.32,99.41,77.46,211.76,0.7,0.7,0.7,0.7,0.7,0.7,1
2021-02-08,13681.0,185.42,149.84,63.73,98.94,98.17,216.24,295.44,270.3,61.74,99.01,94.52,208.91,404.7,377.19,60.68,99.17,81.1,209.0,0.7,0.7,0.7,0.7,0.7,0.7,1
2021-02-09,13687.25,193.5,158.57,63.86,95.34,97.84,208.01,302.7,273.71,61.81,95.34,95.42,205.06,410.79,379.59,60.73,96.31,86.5,206.43,0.7,0.7,0.7,0.1,0.1,0.7,1
2021-02-10,13653.0,194.89,165.83,62.5,88.92,94.4,211.09,306.77,277.19,61.14,88.92,95.93,206.71,414.86,382.11,60.28,90.96,92.06,207.49,0.7,0.7,0.7,0.1,0.1,0.1,0
2021-02-11,13730.5,199.94,172.66,64.35,96.35,93.53,205.32,312.73,280.93,62.11,96.35,96.01,203.98,420.27,384.84,60.95,97.03,94.83,205.65,0.7,0.7,0.7,0.7,0.7,0.7,0
2021-02-12,13817.5,208.56,179.84,66.36,99.89,95.05,202.98,320.73,285.12,63.18,99.89,96.48,202.85,427.19,387.86,61.69,99.91,95.84,204.86,0.7,0.7,0.7,0.7,0.7,0.7,0
2021-02-14,13824.5,213.49,186.57,66.52,98.99,98.41,189.78,327.14,289.55,63.27,98.99,96.41,196.26,433.18,391.1,61.75,99.16,97.23,200.42,0.7,0.7,0.7,0.7,0.7,0.7,0
2021-02-15,13857.0,217.52,192.76,67.31,98.22,99.03,180.17,333.21,294.14,63.68,98.22,96.28,191.22,439.05,394.52,62.03,98.52,97.51,196.97,0.7,0.7,0.7,0.1,0.7,0.7,0
2021-02-16,13730.25,208.08,195.82,61.22,84.82,94.01,180.43,332.21,298.15,60.92,85.55,94.65,190.96,440.21,397.79,60.26,87.97,96.49,196.65,0.7,0.7,0.7,0.1,0.1,0.1,0
2021-02-17,13702.0,196.07,195.87,59.92,70.43,84.49,184.74,329.13,301.41,60.32,83.15,93.69,192.73,439.87,400.79,59.87,85.96,95.0,197.7,0.7,0.7,0.7,0.1,0.1,0.1,0
2021-02-18,13615.0,177.48,192.19,55.98,48.67,67.97,189.56,321.74,303.55,58.46,75.73,90.25,194.86,436.46,403.34,58.68,79.79,92.84,199.0,0.1,0.7,0.7,0.4,0.1,0.1,0
2021-02-19,13572.75,157.52,185.26,54.11,41.05,53.39,189.84,312.43,304.49,57.57,72.13,85.63,194.81,431.5,405.35,58.1,76.79,90.68,198.87,0.1,0.7,0.7,0.4,0.1,0.1,0
2021-02-21,13590.75,141.52,176.51,54.8,28.22,39.32,181.3,304.02,304.44,57.86,73.66,81.41,190.36,426.85,406.89,58.28,78.07,89.24,195.81,0.1,0.1,0.7,0.4,0.1,0.1,0
2021-02-22,13227.5,98.4,160.89,41.3,1.9,23.72,197.87,280.29,301.89,50.76,42.7,72.15,198.32,411.54,407.22,53.54,52.28,84.27,200.98,0.1,0.1,0.7,0.4,0.4,0.1,0
2021-02-23,13168.5,58.79,140.47,39.6,36.0,22.04,225.02,255.95,297.06,49.73,37.67,64.17,211.88,395.17,406.36,52.83,48.09,78.51,209.96,0.1,0.1,0.1,1.0,0.4,0.4,0
2021-02-24,13327.0,39.73,120.32,46.04,49.87,29.25,236.02,240.33,291.09,52.42,51.18,58.85,217.85,384.09,404.77,54.5,53.95,73.49,213.98,0.1,0.1,0.1,1.0,0.1,0.1,0
2021-02-25,12778.5,-19.42,92.37,32.94,1.92,29.26,261.73,202.59,281.77,43.99,4.43,46.96,231.36,357.58,401.4,48.42,4.43,63.04,223.08,0.4,0.1,0.1,0.4,0.4,0.4,0
2021-02-26,12906.0,-55.36,62.83,37.4,19.63,23.81,273.41,173.96,270.42,46.08,19.63,38.21,238.28,336.32,396.75,49.76,19.63,55.44,227.89,0.4,0.1,0.1,0.4,0.4,0.4,0
2021-02-28,13002.25,-75.21,35.22,40.61,27.42,16.32,261.04,152.15,257.97,47.61,27.42,30.51,233.35,319.02,391.2,50.74,27.42,48.94,224.85,0.4,0.1,0.1,1.0,0.4,0.4,0
2021-03-01,13317.0,-64.8,15.21,49.7,52.87,33.31,265.99,145.69,246.15,52.21,52.87,32.2,236.81,311.68,385.52,53.78,52.87,45.95,227.36,0.4,0.1,0.1,0.7,0.7,0.7,0
2021-03-02,13094.0,-73.7,-2.57,44.5,34.84,38.37,266.74,130.11,233.94,49.04,34.84,31.73,238.23,298.08,379.27,51.48,34.84,41.29,228.53,0.4,0.1,0.1,0.4,1.0,0.4,0
2021-03-03,12593.75,-119.73,-26.0,35.53,0.48,29.39,290.7,94.78,219.29,42.98,0.48,23.28,251.23,270.75,371.52,46.87,0.48,32.67,237.43,0.4,0.1,0.1,0.4,0.4,0.4,1
2021-03-04,12405.5,-169.45,-54.69,32.85,6.73,14.01,304.92,55.26,202.02,41.01,6.24,23.58,259.75,239.78,362.11,45.3,6.24,27.55,243.44,0.4,0.1,0.1,0.4,0.4,0.4,1
2021-03-05,12652.75,-186.75,-81.1,39.33,29.26,12.16,318.03,30.55,183.97,44.49,26.29,24.69,267.92,218.0,351.82,47.65,26.29,25.13,249.27,0.4,0.1,0.1,1.0,1.0,1.0,1
2021-03-07,12668.75,-196.9,-104.26,39.73,30.31,22.1,302.89,9.27,165.58,44.7,27.24,24.66,262.14,198.08,340.84,47.8,27.24,22.16,245.86,0.4,0.1,0.1,1.0,1.0,1.0,1
2021-03-08,12370.0,-226.44,-128.7,35.03,11.41,23.66,311.98,-22.23,145.81,41.53,9.58,17.44,268.14,170.85,328.69,45.34,9.58,22.73,250.25,0.4,0.4,0.1,0.4,0.4,0.4,1
2021-03-09,12808.25,-212.04,-145.36,45.27,42.28,28.0,328.34,-31.53,127.15,47.23,35.48,17.55,277.89,158.11,316.51,49.27,35.48,24.49,257.18,0.4,0.4,0.1,1.0,1.0,1.0,1
2021-03-10,12769.75,-201.41,-156.57,44.6,49.08,34.26,325.48,-41.29,109.42,46.81,33.21,23.0,278.26,145.05,304.26,48.95,33.21,25.13,257.92,0.4,0.4,0.1,1.0,1.0,1.0,1
2021-03-11,13068.75,-166.94,-158.65,50.67,75.21,55.52,330.43,-37.17,93.99,50.33,50.88,30.44,282.42,141.39,292.63,51.43,50.88,24.91,261.17,0.4,0.4,0.1,0.7,0.7,0.7,0
2021-03-12,12934.5,-148.74,-156.67,48.12,63.48,62.59,330.11,-39.08,79.98,48.83,42.94,33.22,283.97,133.97,281.3,50.31,42.94,25.81,262.72,1.0,0.4,0.1,0.7,1.0,1.0,0
2021-03-14,12950.0,-131.55,-151.64,48.44,66.31,68.33,310.28,-40.0,67.35,49.01,43.86,35.99,275.71,127.39,270.3,50.44,43.86,30.63,257.71,1.0,0.4,0.1,0.1,1.0,1.0,1
2021-03-15,13053.75,-108.31,-142.98,50.65,75.58,68.46,304.3,-36.31,56.44,50.24,49.99,42.73,273.95,124.13,259.86,51.3,49.99,35.5,256.97,1.0,0.4,0.1,0.7,1.0,1.0,0
2021-03-16,13146.25,-81.48,-130.68,52.6,83.85,75.25,299.61,-29.03,47.44,51.33,55.46,46.06,272.69,123.61,250.13,52.06,55.46,38.74,256.54,1.0,0.4,0.1,0.7,0.7,0.7,0
2021-03-17,13221.0,-53.57,-115.26,54.18,90.75,83.39,302.25,-19.33,40.41,52.2,59.88,50.5,274.97,125.11,241.2,52.67,59.88,42.36,258.44,1.0,0.4,0.1,0.7,0.7,0.7,0
2021-03-18,12782.5,-66.08,-105.42,44.77,53.28,75.96,316.66,-29.22,33.08,47.06,33.96,47.68,283.15,113.73,232.09,48.92,33.96,45.07,264.29,1.0,0.4,0.1,0.1,0.4,0.4,1
2021-03-19,12830.5,-71.29,-98.6,45.88,57.73,67.25,309.47,-35.86,25.82,47.64,36.8,46.66,280.75,104.45,222.98,49.32,36.8,45.22,263.14,1.0,0.4,0.1,0.1,0.4,0.4,1
2021-03-21,12861.0,-72.13,-93.3,46.61,60.56,57.19,293.12,-40.34,18.86,48.02,41.42,46.25,273.6,96.63,213.95,49.58,38.6,45.82,258.79,1.0,0.4,0.1,0.7,0.4,0.4,1
2021-03-22,13084.75,-54.12,-85.47,51.77,79.89,66.06,296.23,-34.73,13.22,50.73,57.68,47.53,275.86,95.72,205.51,51.46,51.83,45.92,260.64,1.0,0.4,0.1,0.7,0.7,0.7,0
2021-03-23,13027.75,-43.94,-77.16,50.43,74.2,71.55,288.8,-32.06,8.45,50.04,53.93,47.28,272.87,93.11,197.48,50.96,48.46,46.54,259.02,1.0,0.4,0.1,0.7,0.7,1.0,1
2021-03-24,12804.0,-53.31,-72.39,45.47,49.8,67.96,294.09,-39.07,3.45,47.42,41.98,44.29,276.08,84.15,189.38,49.07,35.23,45.58,261.49,1.0,0.4,0.1,0.4,0.4,0.4,1
2021-03-25,12800.0,-60.36,-69.98,45.39,28.15,50.72,290.88,-45.31,-1.68,47.37,41.7,45.58,275.12,75.65,181.26,49.03,34.99,43.91,261.19,1.0,0.4,0.1,0.4,0.4,0.4,1
2021-03-26,12961.0,-52.36,-66.46,49.52,51.94,43.3,292.39,-43.91,-6.13,49.42,65.79,50.42,276.44,72.35,173.48,50.42,44.51,42.69,262.4,1.0,0.4,0.1,0.7,0.7,1.0,1
2021-03-28,12919.25,-48.82,-62.93,48.5,45.77,41.95,274.83,-44.29,-10.14,48.91,62.15,53.87,268.23,68.0,165.95,50.06,42.04,40.71,257.26,1.0,0.4,0.1,1.0,0.7,1.0,1
2021-03-29,12977.0,-40.88,-58.52,50.04,54.3,50.67,269.11,-42.06,-13.5,49.66,67.19,55.46,265.6,65.55,158.78,50.56,45.46,41.99,255.77,1.0,0.4,0.1,0.7,0.7,1.0,1
2021-03-30,12894.0,-40.82,-54.98,47.82,42.04,47.37,264.24,-43.46,-16.66,48.6,61.3,56.69,263.29,60.83,151.78,49.82,40.55,42.41,254.47,1.0,0.4,0.1,0.4,0.7,0.4,1
2021-03-31,13120.5,-22.24,-48.43,53.83,75.51,57.28,266.53,-35.0,-18.59,51.53,81.55,63.28,264.47,62.89,145.43,51.8,53.94,44.11,255.47,1.0,0.4,0.1,0.7,0.7,0.7,1
2021-04-01,13326.0,8.97,-36.95,58.5,99.34,72.3,263.72,-18.71,-18.6,54.0,99.58,72.93,263.14,70.62,140.09,53.5,66.09,45.7,254.79,0.7,0.4,0.1,0.7,0.7,0.7,1
2021-04-02,13343.75,34.73,-22.62,58.89,93.98,89.61,249.51,-3.49,-17.01,54.21,96.03,77.96,256.06,78.16,135.66,53.64,67.13,47.77,250.27,0.7,1.0,0.1,0.7,0.7,0.7,1
2021-04-04,13350.75,55.07,-7.08,59.05,94.88,96.07,234.6,10.29,-14.14,54.29,96.62,83.71,248.37,85.2,132.06,53.7,67.55,51.36,245.28,0.7,0.7,0.1,0.1,0.7,0.7,1
2021-04-05,13615.5,91.51,12.64,64.72,99.41,96.09,240.04,33.65,-9.11,57.39,99.58,89.11,250.6,99.18,129.71,55.85,83.2,56.72,246.84,0.7,0.7,0.1,0.7,0.7,0.7,1
2021-04-06,13593.25,117.23,33.56,63.92,94.32,96.2,232.05,53.28,-2.54,57.06,95.9,94.87,246.23,111.3,128.4,55.63,87.87,61.54,244.02,0.7,0.7,0.1,0.1,0.7,0.7,1
2021-04-07,13637.5,139.58,54.76,64.85,98.54,97.42,225.5,72.38,5.35,57.57,98.89,97.76,242.44,123.6,128.05,55.98,94.05,67.31,241.54,0.7,0.7,0.1,0.7,0.7,0.7,1
2021-04-08,13800.5,168.51,77.51,68.11,99.92,97.59,221.77,95.95,14.88,59.43,99.93,97.82,239.97,139.44,128.87,57.28,99.94,73.37,239.92,0.7,0.7,0.7,0.7,0.7,0.7,1
2021-04-09,13810.25,190.03,100.01,68.3,97.6,98.69,219.62,116.94,25.63,59.54,98.05,98.16,238.25,154.15,130.67,57.36,98.19,79.77,238.77,0.7,0.7,0.7,0.1,0.1,0.7,1
2021-04-11,13778.0,202.15,120.44,66.88,94.7,97.4,207.99,133.81,37.01,58.99,94.98,97.89,231.77,166.56,133.24,57.01,96.22,84.47,234.44,0.7,0.7,0.7,0.1,0.1,0.7,1
2021-04-12,13816.5,212.41,138.83,67.74,97.81,96.7,200.29,149.97,48.9,59.45,98.11,97.64,227.07,178.89,136.5,57.33,98.58,88.08,231.24,0.7,0.7,0.7,0.7,0.7,0.7,0
2021-04-13,13966.0,229.96,157.06,70.9,97.78,96.76,201.77,170.13,61.67,61.21,98.05,98.0,226.85,194.31,140.63,58.54,98.49,91.56,231.0,0.7,0.7,0.7,0.7,0.7,0.7,0
2021-04-14,13810.25,228.66,171.38,63.88,82.58,92.73,205.63,180.89,74.22,58.47,84.63,95.63,227.88,203.78,145.14,56.81,88.02,93.84,231.59,0.7,0.7,0.7,0.1,0.1,0.1,0
2021-04-15,14009.75,240.95,185.29,68.22,98.02,92.79,208.4,198.3,87.28,60.8,98.37,95.37,228.48,217.97,150.34,58.42,98.73,95.56,231.9,0.7,0.7,0.7,0.7,0.7,0.7,0
2021-04-16,14025.5,249.09,198.05,68.55,96.57,92.39,201.02,213.78,100.59,60.98,97.74,95.31,224.07,231.21,156.12,58.55,98.23,96.71,228.87,0.7,0.7,0.7,0.7,0.7,0.7,1
2021-04-18,13989.75,249.78,208.4,66.89,90.84,95.14,189.82,225.33,113.72,60.33,95.27,95.36,217.65,242.07,162.26,58.14,96.3,96.97,224.48,0.7,0.7,0.7,0.1,0.1,0.1,0
2021-04-19,13916.5,241.63,215.04,63.51,81.04,89.48,192.76,231.78,126.15,58.99,90.22,94.05,218.12,249.64,168.5,57.31,92.34,96.12,224.63,0.7,0.7,0.7,0.1,0.1,0.1,1
2021-04-20,13744.75,218.79,215.79,56.32,58.06,76.64,194.26,229.53,137.03,55.98,78.36,90.76,217.97,251.35,174.42,55.4,83.06,94.44,224.37,0.7,0.7,0.7,0.1,0.1,0.1,1
2021-04-21,13883.0,209.43,214.52,60.22,67.89,69.0,196.53,232.68,147.1,57.78,87.9,91.31,218.25,256.56,180.28,56.59,90.53,93.81,224.41,0.1,0.7,0.7,0.1,0.1,0.1,0
2021-04-22,13758.5,189.78,209.57,55.42,45.08,57.01,199.74,229.51,155.78,55.66,79.31,88.13,219.08,257.42,185.79,55.23,83.8,92.17,224.82,0.1,0.7,0.7,0.4,0.1,0.1,1
2021-04-25,13909.0,177.54,199.06,59.62,63.62,57.7,189.81,234.07,171.22,57.61,89.7,85.82,212.82,266.14,196.59,56.53,91.59,91.77,220.38,0.1,0.7,0.7,0.7,0.7,0.1,0
2021-04-26,14026.75,179.91,195.23,62.8,91.21,73.08,188.45,239.98,178.45,59.13,97.83,87.09,211.31,272.9,202.04,57.53,98.18,91.71,219.2,0.1,0.7,0.7,0.7,0.7,0.7,0
2021-04-27,13962.25,174.57,191.1,60.01,73.22,76.02,184.61,241.76,185.12,57.95,93.06,89.54,208.58,276.9,207.39,56.79,93.37,91.17,217.19,0.1,0.7,0.7,0.1,0.7,0.7,0
2021-04-28,13971.25,169.12,186.7,60.28,75.73,80.06,179.57,242.98,191.21,58.07,93.21,90.42,205.2,280.47,212.61,56.87,93.99,90.91,214.73,0.1,0.7,0.7,0.1,0.7,0.7,0
2021-04-29,13914.5,158.39,181.04,57.68,59.08,69.34,184.24,240.94,196.44,57.0,88.44,91.95,206.62,281.74,217.55,56.21,89.77,90.63,215.45,0.1,0.7,0.7,0.1,0.1,0.1,0
2021-04-30,13866.25,144.33,173.7,55.5,45.8,60.21,180.87,236.36,200.64,56.09,84.69,91.15,204.14,281.15,222.09,55.64,86.45,91.01,213.58,0.1,0.7,0.7,0.4,0.1,0.1,0
2021-05-02,13879.0,132.69,165.5,55.97,49.31,51.4,169.48,232.13,203.96,56.28,84.69,90.32,197.61,280.58,226.27,55.76,87.33,90.65,209.01,0.1,0.7,0.7,0.4,0.1,0.1,0
2021-05-03,13768.75,113.26,155.05,50.92,18.98,38.03,170.52,223.03,205.97,54.16,69.31,85.57,197.13,276.5,229.86,54.45,79.74,90.2,208.41,0.1,0.7,0.7,0.4,0.1,0.1,0
2021-05-04,13524.25,77.24,139.49,41.88,21.05,29.78,186.66,203.96,205.76,49.85,28.37,74.79,204.25,265.34,232.39,51.68,62.92,87.04,212.89,0.1,0.1,0.7,0.4,0.4,0.1,0
2021-05-05,13499.5,46.17,120.82,41.09,17.43,19.16,187.78,185.42,203.62,49.43,25.08,63.43,204.18,253.97,233.93,51.41,61.22,83.66,212.64,0.1,0.1,0.7,0.4,0.4,0.1,0
2021-05-06,13611.25,30.21,102.7,46.06,33.8,24.09,190.83,173.17,200.41,51.32,39.93,55.35,205.12,246.36,234.82,52.56,68.91,80.41,213.06,0.1,0.1,0.7,1.0,0.4,0.1,0
2021-05-07,13718.0,25.88,87.34,50.38,49.43,33.55,193.34,166.32,196.82,53.06,49.43,49.47,205.86,242.07,235.34,53.63,76.25,78.51,213.37,0.1,0.1,0.7,1.0,0.4,0.1,0
2021-05-09,13739.25,23.89,74.65,51.21,52.54,45.26,181.44,160.64,193.01,53.41,52.54,44.11,199.47,238.39,235.56,53.85,77.71,76.7,208.93,0.1,0.1,0.7,0.7,0.7,0.7,0
2021-05-10,13333.5,-10.31,57.66,38.03,3.79,35.26,200.37,137.99,187.22,46.64,3.79,33.19,208.29,223.01,234.66,49.41,49.8,72.26,214.58,0.4,0.1,0.1,0.4,0.4,0.4,0
2021-05-11,13336.75,-36.73,38.78,38.17,27.22,27.85,208.2,117.65,179.9,46.7,27.22,33.0,211.92,208.63,232.8,49.44,50.03,68.21,216.86,0.4,0.1,0.1,0.4,0.4,0.1,0
2021-05-12,13015.25,-82.66,14.49,30.88,5.03,12.01,221.28,85.7,169.98,42.16,5.03,29.66,218.33,185.83,229.45,46.27,27.91,61.61,221.01,0.4,0.1,0.1,0.4,0.4,0.4,1
2021-05-13,13110.75,-110.08,-10.42,34.86,17.08,16.45,227.49,61.2,158.53,43.84,17.08,25.85,221.54,167.31,225.01,47.3,31.36,56.24,223.09,0.4,0.1,0.1,1.0,0.4,0.4,1
2021-05-14,13399.0,-107.31,-29.8,45.13,42.18,21.43,234.19,51.5,147.27,48.53,42.18,24.64,225.1,158.29,220.24,50.24,48.38,54.62,225.42,0.4,0.1,0.1,1.0,1.0,0.4,0
2021-05-16,13393.5,-104.36,-44.71,44.98,45.99,35.08,221.78,42.53,136.24,48.45,41.7,22.83,219.22,149.59,215.2,50.19,47.95,53.14,221.5,0.4,0.1,0.1,1.0,1.0,0.4,1
2021-05-17,13329.0,-106.01,-56.97,43.22,40.16,42.78,221.3,31.74,125.24,47.5,36.08,28.22,219.07,139.52,209.79,49.54,42.94,50.26,221.34,0.4,0.1,0.1,0.4,1.0,0.4,1
2021-05-18,13168.25,-118.91,-69.36,39.11,24.59,36.91,224.29,15.29,113.67,45.2,22.09,27.36,220.65,125.42,203.76,47.96,25.63,44.63,222.34,0.4,0.1,0.1,0.4,0.4,0.4,1
2021-05-19,13184.75,-126.35,-80.76,39.74,30.05,31.6,228.77,1.38,101.85,45.48,23.53,30.44,223.02,112.72,197.26,48.13,23.53,38.61,223.88,0.4,0.1,0.1,0.4,0.4,0.4,1
2021-05-20,13518.5,-104.12,-85.43,50.88,67.17,40.6,238.97,3.17,91.46,50.77,52.58,36.36,228.32,110.45,191.06,51.5,52.58,38.92,227.39,0.4,0.1,0.1,0.7,0.7,0.7,1
2021-05-21,13412.25,-93.98,-87.14,47.85,55.35,50.86,234.24,0.25,81.86,49.19,43.33,36.55,226.33,105.15,184.92,50.43,43.33,38.18,226.09,0.4,0.1,0.1,0.7,1.0,1.0,1
2021-05-23,13366.0,-88.66,-87.44,46.55,50.21,57.58,221.52,-4.29,72.79,48.51,39.3,36.15,220.26,98.8,178.77,49.97,39.3,39.44,222.05,0.4,0.4,0.1,0.1,1.0,0.4,1
2021-05-24,13656.0,-60.35,-82.03,54.83,88.62,64.73,228.83,3.96,65.55,52.76,64.55,40.9,223.96,101.13,173.23,52.75,64.55,43.13,224.47,1.0,0.1,0.1,0.7,0.7,0.7,0
2021-05-25,13694.0,-34.45,-72.51,55.8,93.16,77.33,221.87,12.86,60.0,53.28,67.86,48.52,220.65,104.24,168.3,53.1,67.86,45.3,222.26,1.0,0.1,0.1,0.7,0.7,0.7,0
2021-05-26,13707.5,-12.69,-60.55,56.16,96.35,92.71,211.17,21.27,55.92,53.47,69.03,56.11,215.35,107.35,163.95,53.22,69.03,47.64,218.68,1.0,0.1,0.1,0.7,0.7,0.7,0
2021-05-27,13702.0,4.07,-47.62,55.96,95.69,95.07,203.23,28.42,53.03,53.38,68.55,58.77,211.23,109.92,160.09,53.16,68.55,50.48,215.85,0.7,0.1,0.1,0.7,0.7,0.7,1
2021-05-28,13687.5,15.99,-34.9,55.4,91.13,94.39,195.91,34.05,51.03,53.13,67.29,62.76,207.28,111.72,156.63,53.0,67.29,55.11,213.11,0.7,0.1,0.1,0.1,0.7,0.7,1
2021-05-30,13711.25,27.05,-22.51,56.17,93.63,93.48,184.15,39.94,49.86,53.5,69.36,67.77,200.99,113.9,153.58,53.24,69.36,60.21,208.78,0.7,0.1,0.1,0.7,0.7,0.7,1
2021-05-31,13685.5,33.35,-11.34,55.06,90.45,91.74,175.73,43.94,49.24,53.03,67.12,68.2,196.18,115.02,150.82,52.94,67.12,61.82,205.39,0.7,0.1,0.1,0.1,0.1,0.7,1
2021-06-01,13634.0,33.79,-2.31,52.81,83.13,89.07,176.0,45.17,48.81,52.08,69.08,68.41,195.59,114.42,148.22,52.35,62.63,63.97,204.77,0.7,0.1,0.1,0.1,0.7,0.1,1
2021-06-02,13686.0,37.91,5.73,54.82,89.49,87.69,171.23,48.32,48.76,52.96,74.76,69.36,192.5,115.2,145.87,52.9,67.16,67.06,202.5,0.7,0.1,0.1,0.7,0.7,0.7,1
2021-06-03,13502.25,26.04,9.79,47.17,67.02,79.88,176.41,43.2,48.17,49.63,56.95,67.43,194.33,110.48,143.34,50.78,51.16,65.57,203.48,0.7,0.1,0.1,0.1,0.1,0.1,1
2021-06-04,13762.5,37.21,15.28,56.44,96.76,84.42,186.38,49.54,48.32,53.89,94.3,71.93,198.68,113.45,141.2,53.48,73.82,66.24,206.16,0.7,0.7,0.1,0.7,0.7,0.7,1
2021-06-06,13766.5,45.85,21.39,56.57,96.14,86.64,174.35,55.17,49.04,53.95,94.75,76.16,192.22,116.16,139.41,53.52,74.17,66.81,201.68,0.7,0.7,0.1,0.7,0.7,0.7,1
2021-06-07,13821.75,56.51,28.41,58.36,97.54,96.81,172.09,62.32,50.44,54.83,98.72,81.43,190.46,120.08,138.03,54.08,78.98,67.97,200.28,0.7,0.7,0.1,0.7,0.7,0.7,1
2021-06-08,13816.5,63.79,35.49,58.11,82.13,91.94,172.2,68.24,52.31,54.72,90.11,84.93,189.85,123.38,136.99,54.02,78.52,69.21,199.64,0.7,0.7,0.1,0.1,0.7,0.7,1
2021-06-09,13814.5,68.62,42.11,58.01,77.73,85.8,166.82,73.19,54.51,54.68,89.91,87.46,186.54,126.2,136.22,53.99,78.35,70.21,197.2,0.7,0.7,0.1,0.1,0.7,0.7,1
2021-06-10,13965.25,83.64,50.42,63.17,97.72,85.86,172.82,83.72,57.58,57.15,98.89,94.45,188.83,132.96,135.98,55.56,91.47,72.92,198.47,0.7,0.7,0.1,0.7,0.7,0.7,1
